x,y
0.0,7.724962831576473e-12
0.03333333333333333,1.8927392138424433e-11
0.06666666666666667,2.049852498930676e-11
0.1,2.6402753923071057e-11
0.13333333333333333,2.708036757187955e-11
0.16666666666666666,2.7702624535596142e-11
0.2,2.856034160463612e-11
0.23333333333333334,3.641186296920556e-11
0.26666666666666666,3.69712025199895e-11
0.3,2.891735052739665e-11
0.3333333333333333,2.505795025319535e-11
0.36666666666666664,2.0772889577384718e-11
0.4,2.4549449259481618e-11
0.43333333333333335,2.4360585885313065e-11
0.4666666666666667,2.1603040751424335e-11
0.5,1.2764295528586801e-11
0.5333333333333333,1.7862376859812495e-11
0.5666666666666667,1.828902820242467e-11
0.6,1.934134982768063e-11
0.6333333333333333,1.9491092396953467e-11
0.6666666666666666,1.6774733923198965e-11
0.7,2.141448064619609e-11
0.7333333333333333,2.0903404466095218e-11
0.7666666666666666,2.560960684538199e-11
0.8,2.5542495889623474e-11
0.8333333333333334,2.7909343291979963e-11
0.8666666666666667,2.7607503771866355e-11
0.9,3.135174536306037e-11
0.9333333333333333,4.498945887368629e-11
0.9666666666666667,5.295971811130718e-11
1.0,5.451964000327911e-11
1.0333333333333332,5.850884304930623e-11
1.0666666666666667,6.038385623098108e-11
1.1,5.7812896690298606e-11
1.1333333333333333,5.7001789197988764e-11
1.1666666666666667,5.0186278005905055e-11
1.2,3.256098081034114e-11
1.2333333333333334,1.7446440909718557e-11
1.2666666666666666,2.105295343963633e-11
1.3,2.23593158128532e-11
1.3333333333333333,2.514878438287999e-11
1.3666666666666667,2.7730625149620813e-11
1.4,3.4428794407930665e-11
1.4333333333333333,3.37430686015726e-11
1.4666666666666666,3.0159217670445186e-11
1.5,3.755729335722166e-11
1.5333333333333332,4.2350376351308516e-11
1.5666666666666667,5.452085791471838e-11
1.6,6.947317893787889e-11
1.6333333333333333,6.821236535353206e-11
1.6666666666666667,6.463965389558803e-11
1.7,7.878256185468657e-11
1.7333333333333334,9.619296125901275e-11
1.7666666666666666,8.581603850044286e-11
1.8,8.695183970168876e-11
1.8333333333333333,5.245534826756933e-11
1.8666666666666667,5.244159397264521e-11
1.9,5.5625080191597366e-11
1.9333333333333333,5.776455486706322e-11
1.9666666666666666,3.0743191449855865e-11
2.0,2.35169649450856e-11
2.033333333333333,2.6028905402168326e-11
2.0666666666666664,2.1691341381497492e-11
2.1,1.718638904351902e-11
2.1333333333333333,1.6417436864225967e-11
2.1666666666666665,2.0784221701502224e-11
2.2,3.329141752911793e-11
2.2333333333333334,4.258519917857371e-11
2.2666666666666666,3.6147338114849505e-11
2.3,3.753125969788734e-11
2.3333333333333335,4.2846292638801884e-11
2.3666666666666667,3.996477493233985e-11
2.4,4.6834412196766004e-11
2.433333333333333,3.45504106946389e-11
2.466666666666667,2.9084012845782028e-11
2.5,2.251671413329026e-11
2.533333333333333,2.471040647971962e-11
2.5666666666666664,4.415803760249431e-11
2.6,4.010819974724899e-11
2.6333333333333333,4.1299472497407136e-11
2.6666666666666665,3.3190919735920895e-11
2.7,3.0116315672416575e-11
2.7333333333333334,5.329322351076842e-11
2.7666666666666666,4.930482502296505e-11
2.8,3.6605135069245964e-11
2.8333333333333335,4.149195164912621e-11
2.8666666666666667,3.795219793254647e-11
2.9,4.6232706929219664e-11
2.933333333333333,3.666148974705006e-11
2.966666666666667,3.358318501352275e-11
3.0,2.6054849998788117e-11
3.033333333333333,2.5588802395019745e-11
3.0666666666666664,3.286319347772889e-11
3.1,4.0306048670835245e-11
3.1333333333333333,3.214326729898184e-11
3.1666666666666665,2.840613398855224e-11
3.2,2.150458528078273e-11
3.2333333333333334,2.4704680005950785e-11
3.2666666666666666,3.193128474821148e-11
3.3,3.951531089476476e-11
3.3333333333333335,4.4469870082123104e-11
3.3666666666666667,5.4743624569763474e-11
3.4,5.190581182774562e-11
3.433333333333333,5.575484167722326e-11
3.466666666666667,4.617010493908868e-11
3.5,3.132005634132764e-11
3.533333333333333,3.607332932801918e-11
3.5666666666666664,4.245024808887288e-11
3.6,3.577313752137557e-11
3.6333333333333333,3.285526046459859e-11
3.6666666666666665,3.6130490796119736e-11
3.6999999999999997,4.169772505303493e-11
3.7333333333333334,5.3677168744330257e-11
3.7666666666666666,6.270236089161278e-11
3.8,3.8413621487287694e-11
3.8333333333333335,3.583719446337301e-11
3.8666666666666667,3.675309238884059e-11
3.9,4.765362205385888e-11
3.933333333333333,3.933022074995642e-11
3.966666666666667,4.836936781010027e-11
4.0,2.7705395735712236e-11
4.033333333333333,2.98229121962112e-11
4.066666666666666,4.947567120386669e-11
4.1,6.103608178796054e-11
4.133333333333333,5.509005450216364e-11
4.166666666666667,5.912586830673794e-11
4.2,5.403139382579986e-11
4.233333333333333,5.7747760295504865e-11
4.266666666666667,6.523566170190518e-11
4.3,4.4201722329127914e-11
4.333333333333333,4.9817161915869624e-11
4.366666666666666,6.758696054962749e-11
4.4,7.733011076796824e-11
4.433333333333334,8.54652851130311e-11
4.466666666666667,9.229187644332085e-11
4.5,1.0924178126444812e-10
4.533333333333333,1.0069647341883926e-10
4.566666666666666,9.972469609300076e-11
4.6,8.217326884340092e-11
4.633333333333333,5.3237338766933795e-11
4.666666666666667,8.777267349904512e-11
4.7,8.3990810106636e-11
4.733333333333333,1.3827223667484155e-10
4.766666666666667,1.5579360771430288e-10
4.8,1.454029001153481e-10
4.833333333333333,1.7582741902534356e-10
4.866666666666666,1.567354706857184e-10
4.9,1.354976492083054e-10
4.933333333333334,1.3773758390705386e-10
4.966666666666667,1.0155683649713897e-10
5.0,9.979357045223867e-11
5.033333333333333,1.1796865715585486e-10
5.066666666666666,1.0672206193211424e-10
5.1,9.818757675769609e-11
5.133333333333333,1.178230382601952e-10
5.166666666666667,1.149631872028779e-10
5.2,1.0501694646339591e-10
5.233333333333333,9.161458896480203e-11
5.266666666666667,5.861494882289705e-11
5.3,6.051946841804323e-11
5.333333333333333,8.047915949785605e-11
5.366666666666666,1.04594745969458e-10
5.4,9.475409319244251e-11
5.433333333333334,1.0385818575745777e-10
5.466666666666667,9.113020292662337e-11
5.5,1.0581278270179547e-10
5.533333333333333,8.97321267892996e-11
5.566666666666666,1.498427906436465e-10
5.6,1.1022189103253248e-10
5.633333333333333,1.163134295704691e-10
5.666666666666667,1.1981516538490306e-10
5.7,1.247104943113653e-10
5.733333333333333,1.5120399780966272e-10
5.766666666666667,1.5254934561124192e-10
5.8,1.8411400401467026e-10
5.833333333333333,1.5339984444197407e-10
5.866666666666666,1.4723801941871324e-10
5.9,1.176664336821761e-10
5.933333333333334,1.5830101881261633e-10
5.966666666666667,1.4990326990224385e-10
6.0,1.3983890513850003e-10
6.033333333333333,1.0331456408410418e-10
6.066666666666666,8.878814495734394e-11
6.1,1.1283584668510838e-10
6.133333333333333,1.3652781297801423e-10
6.166666666666667,1.3194385296426443e-10
6.2,9.499984510823028e-11
6.233333333333333,1.545721987681604e-10
6.266666666666667,1.9467833554213164e-10
6.3,2.379349396391978e-10
6.333333333333333,3.254701953182417e-10
6.366666666666666,3.8815157692102806e-10
6.4,4.0650088453420023e-10
